"Time (EpSec)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
140040.000,47.051,-52.601,419.114332,0.027468,0.081497,0.008678
140100.000,48.579,-47.555,419.582322,0.023400,0.086665,0.006894
140160.000,49.850,-42.209,419.938646,0.018889,0.091435,0.004961
140220.000,50.837,-36.598,420.175265,0.013974,0.095478,0.002910
140280.000,51.520,-30.773,420.286145,0.008730,0.098462,0.000775
140340.000,51.881,-24.809,420.267376,0.003266,0.100109,-0.001406
140400.000,51.910,-18.790,420.117243,-0.002284,0.100250,-0.003597
140460.000,51.608,-12.809,419.836273,-0.007775,0.098872,-0.005761
140520.000,50.981,-6.953,419.427231,-0.013069,0.096116,-0.007860
140580.000,50.046,-1.298,418.895085,-0.018053,0.092244,-0.009858
140640.000,48.823,4.100,418.246932,-0.022644,0.087583,-0.011721
140700.000,47.337,9.203,417.491879,-0.026798,0.082466,-0.013417
140760.000,45.616,13.993,416.640896,-0.030502,0.077189,-0.014914
140820.000,43.686,18.467,415.706637,-0.033765,0.071986,-0.016188
140880.000,41.573,22.636,414.703221,-0.036615,0.067022,-0.017216
140940.000,39.300,26.517,413.645997,-0.039088,0.062404,-0.017979
141000.000,36.889,30.133,412.551277,-0.041224,0.058188,-0.018464
141060.000,34.359,33.508,411.436061,-0.043061,0.054398,-0.018661
141120.000,31.727,36.669,410.317732,-0.044635,0.051031,-0.018568
141180.000,29.007,39.640,409.213760,-0.045979,0.048074,-0.018184
141240.000,26.213,42.445,408.141392,-0.047122,0.045503,-0.017516
141300.000,23.356,45.108,407.117347,-0.048088,0.043293,-0.016575
141360.000,20.446,47.647,406.157521,-0.048896,0.041415,-0.015378
141420.000,17.491,50.084,405.276699,-0.049565,0.039847,-0.013945
141480.000,14.501,52.435,404.488299,-0.050107,0.038566,-0.012302
141540.000,11.481,54.717,403.804125,-0.050534,0.037554,-0.010476
141600.000,8.439,56.946,403.234164,-0.050853,0.036794,-0.008500
141660.000,5.380,59.137,402.786401,-0.051071,0.036276,-0.006409
141720.000,2.312,61.304,402.466683,-0.051192,0.035991,-0.004238
141780.000,-0.761,63.461,402.278622,-0.051219,0.035936,-0.002027
141840.000,-3.832,65.621,402.223529,-0.051150,0.036108,0.000187
141900.000,-6.897,67.798,402.300404,-0.050986,0.036511,0.002366
141960.000,-9.949,70.007,402.505963,-0.050723,0.037152,0.004471
142020.000,-12.982,72.261,402.834706,-0.050356,0.038040,0.006466
142080.000,-15.989,74.577,403.279034,-0.049877,0.039188,0.008318
142140.000,-18.964,76.969,403.829396,-0.049277,0.040614,0.009996
142200.000,-21.900,79.457,404.474476,-0.048543,0.042339,0.011471
142260.000,-24.787,82.057,405.201413,-0.047661,0.044385,0.012721
142320.000,-27.616,84.790,405.996047,-0.046612,0.046780,0.013725
142380.000,-30.376,87.678,406.843188,-0.045373,0.049549,0.014469
142440.000,-33.056,90.744,407.726900,-0.043918,0.052717,0.014943
142500.000,-35.642,94.012,408.630801,-0.042216,0.056305,0.015141
142560.000,-38.117,97.509,409.538366,-0.040233,0.060322,0.015065
142620.000,-40.463,101.259,410.433230,-0.037929,0.064759,0.014719
142680.000,-42.661,105.287,411.299489,-0.035267,0.069576,0.014114
142740.000,-44.687,109.614,412.121983,-0.032206,0.074693,0.013263
142800.000,-46.517,114.254,412.886576,-0.028715,0.079974,0.012187
142860.000,-48.124,119.210,413.580399,-0.024773,0.085219,0.010909
142920.000,-49.481,124.474,414.192083,-0.020382,0.090159,0.009454
142980.000,-50.561,130.017,414.711953,-0.015571,0.094473,0.007853
143040.000,-51.342,135.791,415.132197,-0.010403,0.097823,0.006139
143100.000,-51.804,141.730,415.446996,-0.004977,0.099904,0.004344
143160.000,-51.937,147.750,415.652619,0.000578,0.100510,0.002505
143220.000,-51.735,153.761,415.747482,0.006116,0.099578,0.000658
143280.000,-51.206,159.671,415.732163,0.011496,0.097204,-0.001161
143340.000,-50.362,165.401,415.609379,0.016594,0.093620,-0.002918
143400.000,-49.222,170.887,415.383933,0.021317,0.089142,-0.004578
143460.000,-47.812,176.087,415.062609,0.025611,0.084111,-0.006109
143520.000,-46.158,-179.024,414.654040,0.029452,0.078836,-0.007481
143580.000,-44.287,-174.453,414.168544,0.032846,0.073574,-0.008669
143640.000,-42.225,-170.191,413.617919,0.035816,0.068510,-0.009649
143700.000,-39.997,-166.225,413.015223,0.038395,0.063768,-0.010402
143760.000,-37.625,-162.531,412.374520,0.040623,0.059417,-0.010914
143820.000,-35.128,-159.086,411.710611,0.042540,0.055490,-0.011174
143880.000,-32.525,-155.864,411.038754,0.044184,0.051990,-0.011178
143940.000,-29.831,-152.839,410.374366,0.045587,0.048906,-0.010926
144000.000,-27.059,-149.987,409.732729,0.046781,0.046217,-0.010421
144060.000,-24.221,-147.286,409.128693,0.047791,0.043897,-0.009674
144120.000,-21.327,-144.713,408.576388,0.048638,0.041918,-0.008699
144180.000,-18.387,-142.249,408.088945,0.049340,0.040256,-0.007516
144240.000,-15.409,-139.876,407.678241,0.049912,0.038887,-0.006146
144300.000,-12.400,-137.577,407.354662,0.050366,0.037792,-0.004616
144360.000,-9.367,-135.336,407.126897,0.050711,0.036954,-0.002957
144420.000,-6.317,-133.138,407.001758,0.050953,0.036360,-0.001201
144480.000,-3.255,-130.968,406.984047,0.051098,0.036002,0.000618
144540.000,-0.187,-128.813,407.076445,0.051149,0.035872,0.002463
144600.000,2.881,-126.659,407.279462,0.051105,0.035970,0.004299
144660.000,5.944,-124.492,407.591407,0.050967,0.036297,0.006088
144720.000,8.995,-122.299,408.008417,0.050732,0.036858,0.007795
144780.000,12.030,-120.064,408.524522,0.050396,0.037661,0.009386
144840.000,15.041,-117.774,409.131746,0.049952,0.038719,0.010828
144900.000,18.021,-115.413,409.820255,0.049391,0.040048,0.012091
144960.000,20.965,-112.963,410.578534,0.048702,0.041667,0.013149
145020.000,23.863,-110.406,411.393595,0.047872,0.043599,0.013980
145080.000,26.706,-107.724,412.251222,0.046881,0.045868,0.014565
145140.000,29.485,-104.895,413.136225,0.045710,0.048501,0.014891
145200.000,32.187,-101.896,414.032725,0.044334,0.051525,0.014947
145260.000,34.800,-98.704,414.924440,0.042723,0.054960,0.014731
145320.000,37.309,-95.292,415.794988,0.040845,0.058821,0.014242
145380.000,39.696,-91.637,416.628186,0.038662,0.063105,0.013487
145440.000,41.941,-87.712,417.408344,0.036134,0.067786,0.012476
145500.000,44.024,-83.496,418.120553,0.033224,0.072798,0.011225
145560.000,45.920,-78.972,418.750956,0.029895,0.078027,0.009753
145620.000,47.603,-74.132,419.287005,0.026123,0.083297,0.008084
145680.000,49.046,-68.980,419.717684,0.021900,0.088363,0.006246
145740.000,50.222,-63.538,420.033720,0.017244,0.092922,0.004268
145800.000,51.107,-57.846,420.227747,0.012206,0.096638,0.002185
145860.000,51.681,-51.965,420.294450,0.006873,0.099190,0.000030
145920.000,51.928,-45.972,420.230663,0.001363,0.100331,-0.002159
145980.000,51.844,-39.956,420.035440,-0.004183,0.099944,-0.004345
146040.000,51.429,-34.008,419.710078,-0.009621,0.098070,-0.006491
146100.000,50.694,-28.213,419.258104,-0.014820,0.094897,-0.008559
146160.000,49.657,-22.641,418.685229,-0.019676,0.090715,-0.010515
146220.000,48.341,-17.341,417.999252,-0.024121,0.085861,-0.012324
146280.000,46.772,-12.344,417.209940,-0.028120,0.080659,-0.013954
146340.000,44.976,-7.663,416.328863,-0.031670,0.075385,-0.015378
146400.000,42.980,-3.295,415.369203,-0.034788,0.070249,-0.016570
146460.000,40.809,0.772,414.345529,-0.037505,0.065394,-0.017509
146520.000,38.486,4.559,413.273553,-0.039858,0.060909,-0.018178
146580.000,36.033,8.090,412.169855,-0.041886,0.056838,-0.018565
146640.000,33.466,11.388,411.051600,-0.043629,0.053195,-0.018662
146700.000,30.802,14.481,409.936235,-0.045121,0.049971,-0.018468
146760.000,28.056,17.393,408.841189,-0.046393,0.047149,-0.017986
146820.000,25.239,20.147,407.783562,-0.047472,0.044705,-0.017223
146880.000,22.362,22.765,406.779822,-0.048382,0.042612,-0.016192
146940.000,19.436,25.267,405.845515,-0.049141,0.040843,-0.014912
147000.000,16.468,27.672,404.994987,-0.049765,0.039376,-0.013403
147060.000,13.467,29.998,404.241125,-0.050266,0.038189,-0.011694
147120.000,10.439,32.260,403.595134,-0.050655,0.037265,-0.009813
147180.000,7.390,34.474,403.066329,-0.050939,0.036589,-0.007794
147240.000,4.328,36.655,402.661976,-0.051124,0.036152,-0.005671
147300.000,1.257,38.817,402.387166,-0.051212,0.035946,-0.003482
147360.000,-1.816,40.974,402.244722,-0.051206,0.035969,-0.001265
147420.000,-4.886,43.138,402.235163,-0.051105,0.036220,0.000941
147480.000,-7.946,45.325,402.356700,-0.050907,0.036704,0.003099
147540.000,-10.992,47.547,402.605278,-0.050609,0.037428,0.005170
147600.000,-14.017,49.821,402.974661,-0.050204,0.038404,0.007120
147660.000,-17.015,52.161,403.456561,-0.049685,0.039645,0.008915
147720.000,-19.977,54.584,404.040798,-0.049041,0.041171,0.010526
147780.000,-22.897,57.108,404.715501,-0.048258,0.043004,0.011927
147840.000,-25.765,59.751,405.467333,-0.047321,0.045167,0.013094
147900.000,-28.572,62.535,406.281749,-0.046210,0.047687,0.014010
147960.000,-31.306,65.481,407.143269,-0.044900,0.050590,0.014662
148020.000,-33.955,68.614,408.035773,-0.043363,0.053901,0.015042
148080.000,-36.505,71.958,408.942793,-0.041569,0.057636,0.015146
148140.000,-38.938,75.539,409.847825,-0.039480,0.061799,0.014976
148200.000,-41.235,79.382,410.734630,-0.037058,0.066373,0.014540
148260.000,-43.377,83.511,411.587527,-0.034263,0.071304,0.013849
148320.000,-45.339,87.944,412.391678,-0.031057,0.076496,0.012918
148380.000,-47.095,92.692,413.133355,-0.027413,0.081791,0.011770
148440.000,-48.619,97.756,413.800179,-0.023316,0.086964,0.010428
148500.000,-49.884,103.120,414.381342,-0.018776,0.091727,0.008919
148560.000,-50.864,108.749,414.867792,-0.013832,0.095748,0.007276
148620.000,-51.538,114.588,415.252388,-0.008563,0.098693,0.005530
148680.000,-51.887,120.565,415.530020,-0.003077,0.100285,0.003716
148740.000,-51.905,126.592,415.697688,0.002488,0.100362,0.001870
148800.000,-51.590,132.578,415.754551,0.007988,0.098916,0.000029
148860.000,-50.951,138.434,415.701925,0.013283,0.096095,-0.001773
148920.000,-50.003,144.087,415.543253,0.018261,0.092166,-0.003500
148980.000,-48.767,149.479,415.284030,0.022842,0.087461,-0.005120
149040.000,-47.270,154.573,414.931692,0.026981,0.082313,-0.006599
149100.000,-45.539,159.353,414.495471,0.030667,0.077018,-0.007911
149160.000,-43.599,163.817,413.986218,0.033912,0.071806,-0.009030
149220.000,-41.478,167.975,413.416188,0.036743,0.066841,-0.009934
149280.000,-39.198,171.845,412.798816,0.039197,0.062228,-0.010605
149340.000,-36.781,175.450,412.148448,0.041314,0.058020,-0.011032
149400.000,-34.246,178.816,411.480077,0.043133,0.054240,-0.011205
149460.000,-31.610,-178.032,410.809046,0.044691,0.050885,-0.011120
149520.000,-28.888,-175.069,410.150762,0.046019,0.047940,-0.010780
149580.000,-26.092,-172.272,409.520391,0.047147,0.045380,-0.010191
149640.000,-23.233,-169.617,408.932566,0.048099,0.043180,-0.009364
149700.000,-20.323,-167.083,408.401106,0.048894,0.041313,-0.008316
149760.000,-17.369,-164.653,407.938740,0.049550,0.039754,-0.007065
149820.000,-14.379,-162.307,407.556857,0.050081,0.038482,-0.005637
149880.000,-11.361,-160.030,407.265284,0.050496,0.037476,-0.004060
149940.000,-8.322,-157.805,407.072082,0.050805,0.036723,-0.002363
150000.000,-5.267,-155.618,406.983388,0.051014,0.036211,-0.000582
150060.000,-2.202,-153.455,407.003284,0.051126,0.035932,0.001250
150120.000,0.866,-151.302,407.133712,0.051144,0.035880,0.003097
150180.000,3.933,-149.145,407.374425,0.051068,0.036056,0.004920
150240.000,6.993,-146.970,407.722983,0.050898,0.036463,0.006685
150300.000,10.039,-144.765,408.174790,0.050629,0.037106,0.008356
150360.000,13.066,-142.513,408.723173,0.050256,0.037995,0.009899
150420.000,16.068,-140.200,409.359501,0.049773,0.039144,0.011283
150480.000,19.037,-137.810,410.073339,0.049170,0.040570,0.012478
150540.000,21.965,-135.326,410.852643,0.048434,0.042294,0.013461
150600.000,24.846,-132.728,411.683974,0.047551,0.044339,0.014209
150660.000,27.668,-129.998,412.552753,0.046501,0.046730,0.014707
150720.000,30.422,-127.113,413.443519,0.045263,0.049494,0.014941
150780.000,33.095,-124.051,414.340223,0.043809,0.052657,0.014904
150840.000,35.674,-120.786,415.226514,0.042111,0.056237,0.014594
150900.000,38.143,-117.294,416.086046,0.040132,0.060245,0.014013
150960.000,40.484,-113.548,416.902770,0.037835,0.064670,0.013168
151020.000,42.676,-109.526,417.661233,0.035180,0.069474,0.012073
151080.000,44.697,-105.205,418.346859,0.032129,0.074576,0.010744
151140.000,46.523,-100.573,418.946211,0.028650,0.079843,0.009201
151200.000,48.126,-95.625,419.447244,0.024723,0.085073,0.007471
151260.000,49.481,-90.370,419.839518,0.020348,0.090002,0.005581
151320.000,50.560,-84.837,420.114397,0.015554,0.094310,0.003563
151380.000,51.340,-79.072,420.265205,0.010403,0.097660,0.001451
151440.000,51.803,-73.143,420.287355,0.004995,0.099749,-0.000719
151500.000,51.937,-67.132,420.178440,-0.000544,0.100372,-0.002912
151560.000,51.738,-61.129,419.938280,-0.006069,0.099462,-0.005088
151620.000,51.212,-55.225,419.568942,-0.011439,0.097114,-0.007211
151680.000,50.371,-49.500,419.074710,-0.016530,0.093558,-0.009245
151740.000,49.236,-44.016,418.462025,-0.021251,0.089108,-0.011154
151800.000,47.829,-38.818,417.739377,-0.025545,0.084100,-0.012905
151860.000,46.179,-33.929,416.917171,-0.029389,0.078845,-0.014468
151920.000,44.312,-29.357,416.007555,-0.032788,0.073598,-0.015815
151980.000,42.253,-25.094,415.024214,-0.035764,0.068545,-0.016922
152040.000,40.028,-21.125,413.982137,-0.038352,0.063810,-0.017770
152100.000,37.658,-17.429,412.897366,-0.040589,0.059464,-0.018343
152160.000,35.163,-13.981,411.786715,-0.042515,0.055539,-0.018631
152220.000,32.562,-10.755,410.667479,-0.044168,0.052041,-0.018628
152280.000,29.868,-7.727,409.557136,-0.045581,0.048958,-0.018335
152340.000,27.096,-4.872,408.473034,-0.046784,0.046269,-0.017755
152400.000,24.258,-2.168,407.432091,-0.047803,0.043948,-0.016898
152460.000,21.363,0.408,406.450491,-0.048659,0.041969,-0.015780
152520.000,18.421,2.875,405.543397,-0.049370,0.040307,-0.014418
152580.000,15.441,5.251,404.724682,-0.049950,0.038938,-0.012838
152640.000,12.430,7.553,404.006682,-0.050412,0.037843,-0.011066
152700.000,9.394,9.797,403.399971,-0.050764,0.037006,-0.009134
152760.000,6.340,11.999,402.913180,-0.051014,0.036413,-0.007075
152820.000,3.274,14.171,402.552839,-0.051165,0.036056,-0.004925
152880.000,0.202,16.330,402.323268,-0.051220,0.035928,-0.002722
152940.000,-2.870,18.487,402.226504,-0.051182,0.036029,-0.000504
153000.000,-5.938,20.658,402.262268,-0.051048,0.036360,0.001689
153060.000,-8.994,22.855,402.427988,-0.050816,0.036925,0.003821
153120.000,-12.034,25.094,402.718848,-0.050482,0.037734,0.005855
153180.000,-15.050,27.389,403.127893,-0.050039,0.038799,0.007755
153240.000,-18.036,29.755,403.646163,-0.049479,0.040136,0.009491
153300.000,-20.985,32.211,404.262875,-0.048789,0.041765,0.011032
153360.000,-23.888,34.773,404.965626,-0.047955,0.043708,0.012355
153420.000,-26.736,37.462,405.740636,-0.046960,0.045990,0.013438
153480.000,-29.519,40.299,406.573007,-0.045783,0.048639,0.014264
153540.000,-32.226,43.307,407.447006,-0.044399,0.051680,0.014824
153600.000,-34.842,46.509,408.346357,-0.042778,0.055135,0.015109
153660.000,-37.354,49.932,409.254548,-0.040887,0.059017,0.015118
153720.000,-39.743,53.600,410.155131,-0.038688,0.063325,0.014856
153780.000,-41.989,57.539,411.032026,-0.036142,0.068029,0.014331
153840.000,-44.072,61.770,411.869811,-0.033210,0.073064,0.013555
153900.000,-45.966,66.311,412.653998,-0.029857,0.078312,0.012547
153960.000,-47.646,71.168,413.371298,-0.026058,0.083594,0.011330
154020.000,-49.084,76.338,414.009847,-0.021806,0.088662,0.009927
154080.000,-50.254,81.797,414.559421,-0.017121,0.093209,0.008369
154140.000,-51.131,87.505,415.011609,-0.012055,0.096896,0.006686
154200.000,-51.695,93.401,415.359954,-0.006697,0.099403,0.004913
154260.000,-51.931,99.405,415.600065,-0.001168,0.100486,0.003084
154320.000,-51.834,105.429,415.729678,0.004391,0.100033,0.001236
154380.000,-51.407,111.379,415.748696,0.009835,0.098091,-0.000596
154440.000,-50.659,117.174,415.659170,0.015033,0.094855,-0.002376
154500.000,-49.610,122.742,415.465259,0.019881,0.090621,-0.004070
154560.000,-48.282,128.035,415.173137,0.024314,0.085727,-0.005645
154620.000,-46.701,133.023,414.790875,0.028297,0.080499,-0.007070
154680.000,-44.895,137.693,414.328283,0.031830,0.075209,-0.008318
154740.000,-42.890,142.051,413.796718,0.034929,0.070067,-0.009365
154800.000,-40.712,146.107,413.208870,0.037626,0.065214,-0.010191
154860.000,-38.382,149.884,412.578514,0.039960,0.060736,-0.010780
154920.000,-35.923,153.404,411.920252,0.041971,0.056674,-0.011120
154980.000,-33.352,156.693,411.249229,0.043696,0.053041,-0.011205
155040.000,-30.684,159.777,410.580843,0.045171,0.049829,-0.011032
155100.000,-27.935,162.681,409.930453,0.046428,0.047019,-0.010606
155160.000,-25.117,165.427,409.313074,0.047493,0.044586,-0.009934
155220.000,-22.240,168.038,408.743091,0.048389,0.042503,-0.009028
155280.000,-19.313,170.534,408.233979,0.049134,0.040744,-0.007908
155340.000,-16.346,172.934,407.798034,0.049746,0.039286,-0.006593
155400.000,-13.346,175.254,407.446133,0.050236,0.038107,-0.005111
155460.000,-10.320,177.512,407.187516,0.050614,0.037190,-0.003489
155520.000,-7.274,179.722,407.029602,0.050888,0.036521,-0.001760
155580.000,-4.215,-178.101,406.977834,0.051063,0.036089,0.000043
155640.000,-1.149,-175.943,407.035568,0.051143,0.035888,0.001884
155700.000,1.920,-173.790,407.203996,0.051129,0.035915,0.003727
155760.000,4.985,-171.629,407.482118,0.051021,0.036170,0.005535
155820.000,8.040,-169.445,407.866747,0.050817,0.036656,0.007271
155880.000,11.081,-167.225,408.352563,0.050513,0.037383,0.008902
155940.000,14.100,-164.954,408.932205,0.050103,0.038359,0.010394
156000.000,17.091,-162.617,409.596405,0.049580,0.039602,0.011716
156060.000,20.047,-160.196,410.334151,0.048933,0.041127,0.012841
156120.000,22.960,-157.675,411.132894,0.048148,0.042958,0.013745
156180.000,25.822,-155.035,411.978775,0.047210,0.045119,0.014409
156240.000,28.622,-152.254,412.856880,0.046098,0.047635,0.014817
156300.000,31.350,-149.311,413.751516,0.044789,0.050534,0.014959
156360.000,33.992,-146.182,414.646494,0.043255,0.053838,0.014828
156420.000,36.535,-142.842,415.525432,0.041465,0.057565,0.014424
156480.000,38.962,-139.265,416.372053,0.039381,0.061718,0.013752
156540.000,41.254,-135.427,417.170479,0.036966,0.066279,0.012820
156600.000,43.390,-131.305,417.905528,0.034179,0.071197,0.011642
156660.000,45.347,-126.878,418.562985,0.030985,0.076374,0.010237
156720.000,47.100,-122.138,419.129864,0.027353,0.081654,0.008627
156780.000,48.621,-117.082,419.594649,0.023271,0.086815,0.006838
156840.000,49.884,-111.728,419.947498,0.018747,0.091568,0.004901
156900.000,50.862,-106.109,420.180432,0.013821,0.095585,0.002847
156960.000,51.536,-100.279,420.287480,0.008570,0.098532,0.000711
157020.000,51.886,-94.312,420.264794,0.003101,0.100135,-0.001471
157080.000,51.906,-88.293,420.110728,-0.002450,0.100231,-0.003662
157140.000,51.594,-82.315,419.825875,-0.007937,0.098809,-0.005825
157200.000,50.958,-76.464,419.413067,-0.013223,0.096015,-0.007921
157260.000,50.013,-70.815,418.877338,-0.018196,0.092114,-0.009916
157320.000,48.782,-65.426,418.225845,-0.022775,0.087435,-0.011775
157380.000,47.289,-60.332,417.467753,-0.026916,0.082309,-0.013464
157440.000,45.561,-55.551,416.614088,-0.030605,0.077032,-0.014956
157500.000,43.625,-51.086,415.677547,-0.033856,0.071834,-0.016223
157560.000,41.507,-46.927,414.672293,-0.036694,0.066879,-0.017243
